7249.52442103859,R20R100
7285.73183185872,R20R100
7366.21045553256,R20R100
7367.91566980464,R20R100
7380.2008616145,R20R100
7395.18017007977,R20R100
7411.56257080183,R20R100
7487.24698258702,R20R100
7577.48780680558,R20R100
7661.38140217554,R20R100
7698.87832507629,R20R100
7730.32938429606,R20R100
7738.587028857,R20R100
7744.57875210537,R20R100
7749.02843853852,R20R100
7883.6449687944,R20R100
7883.6449687944,R20R100
7894.0909209392,R20R100
7940.05144668881,R20R100
7963.18277091559,R20R100
7967.67334571632,R20R100
8088.39260553832,R20R100
8103.33443317213,R20R100
8119.00241584626,R20R100
8125.74149551074,R20R100
8158.27572975504,R20R100
8177.41812386885,R20R100
8206.0372554246,R20R100
8214.34222465723,R20R100
8241.58703794055,R20R100
8259.09274520709,R20R100
8261.522978215,R20R100
8264.68277379936,R20R100
8273.52535554455,R20R100
8278.40248047287,R20R100
8307.91207945294,R20R100
8330.24796505561,R20R100
8371.04287194015,R20R100
8422.7853770346,R20R100
8446.35776990108,R20R100
8477.12848505689,R20R100
8546.80754344918,R20R100
8618.32735520184,R20R100
8635.50330139588,R20R100
8706.70773906823,R20R100
8740.02340302395,R20R100
8839.25862753167,R20R100
8856.40201412571,R20R100
8863.90170158265,R20R100
8922.94437146156,R20R100
8976.56473266834,R20R100
9022.13832883353,R20R100
9211.28575348048,R20R100
9262.98774759816,R20R100
9448.81787866034,R20R100
9493.41695874573,R20R100
9505.56433954698,R20R100
9528.71383707025,R20R100
9566.57686557046,R20R100
9597.54142394231,R20R100
9598.41144683851,R20R100
9670.66460609458,R20R100
9674.13068945534,R20R100
9674.49679574347,R20R100
9694.88402726602,R20R100
9707.89764465917,R20R100
9785.90287434854,R20R100
9789.87135993339,R20R100
9806.94773417526,R20R100
9876.78618303144,R20R100
9925.26288428526,R20R100
9996.18375062964,R20R100
9998.27097256602,R20R100
10040.5352265232,R20R100
10052.9748861882,R20R100
10076.0418487513,R20R100
10104.9956619223,R20R100
10228.6634590411,R20R100
10356.0362354881,R20R100
10463.6548004935,R20R100
10480.1810690715,R20R100
10501.8210873135,R20R100
10538.7902415419,R20R100
10624.1895292002,R20R100
10703.7246813215,R20R100
10793.1106271724,R20R100
10804.2603973659,R20R100
10861.7383132925,R20R100
10863.3170754689,R20R100
10964.6455794489,R20R100
11035.450972465,R20R100
11110.8491629224,R20R100
11136.8589826372,R20R100
11169.5158826729,R20R100
11545.8306532139,R20R100
11580.3033189299,R20R100
11607.9324111091,R20R100
11678.2043573738,R20R100
11720.2955907225,R20R100
11849.7881487059,R20R100
12016.1245444378,R20R100
12088.7653908147,R20R100
12141.4930126768,R20R100
12163.1046363913,R20R100
12237.0671756806,R20R100
12315.1905280094,R20R100
12324.4158742666,R20R100
12395.4828803871,R20R100
12653.9701372818,R20R100
12922.629240754,R20R100
13038.5311941594,R20R100
13467.7693229307,R20R100
13739.8486987873,R20R100
14968.1232630293,R20R100
3197.30107896,R5R100
3635.51183826,R5R100
3747.50107464,R5R100
3921.3824382,R5R100
4076.1597972,R5R100
4299.7480848,R5R100
4389.3203016,R5R100
4742.2478142,R5R100
4836.4983912,R5R100
4844.1976008,R5R100
4848.0964236,R5R100
4982.2109304,R5R100
5026.55862,R5R100
5109.0150498,R5R100
5135.8184154,R5R100
5198.6841882,R5R100
5228.4118602,R5R100
5230.360893,R5R100
5231.6280672,R5R100
5240.3025504,R5R100
5273.441787,R5R100
5350.2449616,R5R100
5351.7071148,R5R100
5469.2521926,R5R100
5515.7442726,R5R100
5542.9372176,R5R100
5594.8868166,R5R100
5661.0672324,R5R100
5680.5609678,R5R100
5726.8573116,R5R100
5756.389626,R5R100
5757.4614426,R5R100
5770.0347486,R5R100
5816.2341708,R5R100
5834.2653744,R5R100
5882.3169078,R5R100
5918.1847146,R5R100
5933.1943116,R5R100
5939.7244044,R5R100
5945.4753384,R5R100
5991.9670398,R5R100
6058.1466984,R5R100
6085.5353796,R5R100
6125.2039518,R5R100
6126.471126,R5R100
6167.6018514,R5R100
6217.1151594,R5R100
6231.4428978,R5R100
6241.5791556,R5R100
6248.4019062,R5R100
6287.5835988,R5R100
6302.6908746,R5R100
6306.6873762,R5R100
6307.2719346,R5R100
6333.783021,R5R100
6352.398783,R5R100
6410.7815532,R5R100
6421.4054478,R5R100
6487.9750644,R5R100
6533.8822074,R5R100
6583.687416,R5R100
6590.7055242,R5R100
6633.3953244,R5R100
6678.8152092,R5R100
6682.9093896,R5R100
6749.186727,R5R100
6776.0877714,R5R100
6802.7938368,R5R100
6807.958698,R5R100
6826.1852592,R5R100
6899.383026,R5R100
6905.3281818,R5R100
6942.1708836,R5R100
6942.950421,R5R100
6957.765039,R5R100
6997.7266476,R5R100
7053.4773906,R5R100
7098.7022964,R5R100
7151.43219,R5R100
7223.5570044,R5R100
7287.69033,R5R100
7367.9058264,R5R100
7395.2937504,R5R100
7397.1462402,R5R100
7482.9165558,R5R100
7522.1959272,R5R100
7546.171908,R5R100
7556.4066018,R5R100
7558.0629768,R5R100
7573.463289,R5R100
7602.995982,R5R100
7661.767953,R5R100
7704.0693096,R5R100
7719.2731284,R5R100
7721.0279394,R5R100
7735.4533566,R5R100
7799.780904,R5R100
7841.301966,R5R100
7918.3993128,R5R100
7961.9663292,R5R100
7976.1963888,R5R100
8205.7305894,R5R100
8215.4768892,R5R100
8409.4359408,R5R100
8416.9413072,R5R100
8441.8925616,R5R100
8447.7400386,R5R100
8659.3418502,R5R100
8750.0828052,R5R100
8874.3529548,R5R100
8896.3795242,R5R100
8904.6651852,R5R100
8912.7543528,R5R100
8931.370872,R5R100
8935.0747158,R5R100
8940.0453552,R5R100
9110.2222692,R5R100
9244.9220916,R5R100
9266.2664238,R5R100
9277.6702344,R5R100
9283.5184686,R5R100
9478.1597574,R5R100
9530.6950506,R5R100
9534.4950588,R5R100
9539.3680194,R5R100
9582.1566342,R5R100
9604.0870392,R5R100
9641.3193204,R5R100
9847.6559418,R5R100
9853.5034188,R5R100
9956.5261578,R5R100
10157.6986752,R5R100
10187.8147908,R5R100
10257.8936508,R5R100
10518.0334968,R5R100
10598.9308518,R5R100
11013.6526992,R5R100
11152.5424878,R5R100
11222.4248544,R5R100
11348.3517576,R5R100
11379.8342406,R5R100
11670.187881,R5R100
11720.3838048,R5R100
11746.1149752,R5R100
11867.6550402,R5R100
12135.1041378,R5R100
12353.7221646,R5R100
12640.0789248,R5R100
12840.6668838,R5R100
13204.6078704,R5R100
14107.0532172,R5R100
4918.4762706,R20_4Y_R100
5568.6786102,R20_4Y_R100
5570.627643,R20_4Y_R100
5882.522109,R20_4Y_R100
5948.7021462,R20_4Y_R100
6215.7612858,R20_4Y_R100
6232.4287722,R20_4Y_R100
6346.6599642,R20_4Y_R100
6376.9721946,R20_4Y_R100
6502.2172392,R20_4Y_R100
6916.6464288,R20_4Y_R100
6954.3667254,R20_4Y_R100
7070.644629,R20_4Y_R100
7162.1658786,R20_4Y_R100
7172.3998152,R20_4Y_R100
7545.1133424,R20_4Y_R100
7741.6067424,R20_4Y_R100
7766.558754,R20_4Y_R100
7949.893911,R20_4Y_R100
8079.9161304,R20_4Y_R100
8151.2610288,R20_4Y_R100
8239.6637502,R20_4Y_R100
8276.5053162,R20_4Y_R100
8460.3292458,R20_4Y_R100
8612.9622144,R20_4Y_R100
8774.7569244,R20_4Y_R100
8892.5950386,R20_4Y_R100
9043.3766532,R20_4Y_R100
9083.6309196,R20_4Y_R100
9171.4483254,R20_4Y_R100
9448.1564646,R20_4Y_R100
9903.3275574,R20_4Y_R100
10171.946529,R20_4Y_R100
10481.6958474,R20_4Y_R100
10899.4408158,R20_4Y_R100
12673.8269502,R20_4Y_R100
14230.5699528,R20_4Y_R100
2280.72282132,R20_4Y
2631.60331944,R20_4Y
2763.18347784,R20_4Y
2807.0435685,R20_4Y
2807.0435685,R20_4Y
2807.0435685,R20_4Y
3026.34394608,R20_4Y
3333.36435354,R20_4Y
3333.36435354,R20_4Y
3377.2244442,R20_4Y
3377.2244442,R20_4Y
3421.08419412,R20_4Y
3596.52463248,R20_4Y
3684.24451092,R20_4Y
3771.9647301,R20_4Y
3991.2648048,R20_4Y
3991.2648048,R20_4Y
4078.985289,R20_4Y
4078.985289,R20_4Y
4122.8453418,R20_4Y
4210.5654474,R20_4Y
4210.5654474,R20_4Y
4254.4255002,R20_4Y
1403.52180318,R5
1988.32254504,R5
2339.20289172,R5
2514.64314078,R5
